price,condition,mileage,year_built,engine,location,company,model
163780,Used,Used,Used,Used,Kuala Lumpur,Volkswagen,Golf GTI
74000,Used,149999,2011,1984,Selangor,Volkswagen,Golf GTI
69800,Used,99999,2012,1984,Pahang,Volkswagen,Golf GTI
99000,Used,14999,2008,1984,Kuala Lumpur,Volkswagen,Golf GTI
163780,Used,Used,Used,Used,Selangor,Volkswagen,Golf GTI
244990,New,4999,2023,1998,Kedah,Volkswagen,Golf GTI
207800,Recon,34999,2019,1984,Kuala Lumpur,Volkswagen,Golf GTI
59800,Used,129999,2011,1984,Melaka,Volkswagen,Golf GTI
55800,Used,89999,2011,1984,Kuala Lumpur,Volkswagen,Golf GTI
173000,Recon,34999,2019,1984,Selangor,Volkswagen,Golf GTI
93800,Used,Used,Used,Used,Kuala Lumpur,Volkswagen,Golf GTI
78800,Used,129999,2012,1984,Penang,Volkswagen,Golf GTI
112300,Used,109999,2013,1984,Penang,Volkswagen,Golf GTI
66800,Used,99999,2011,1984,Penang,Volkswagen,Golf GTI
59888,Used,64999,2011,1984,Selangor,Volkswagen,Golf GTI
63888,Used,89999,2012,1984,Selangor,Volkswagen,Golf GTI
53333,Used,84999,2011,1984,Kuala Lumpur,Volkswagen,Golf GTI
36333,Used,94999,2008,1984,Kuala Lumpur,Volkswagen,Golf GTI
59888,Used,119999,2011,1984,Selangor,Volkswagen,Golf GTI
57999,Used,109999,2013,1984,Kuala Lumpur,Volkswagen,Golf GTI
109800,Used,89999,2013,1984,Penang,Volkswagen,Golf GTI
55800,Used,129999,2010,1984,Perak,Volkswagen,Golf GTI
59800,Used,149999,2012,1984,Kuala Lumpur,Volkswagen,Golf GTI
114888,Used,64999,2014,1984,Selangor,Volkswagen,Golf GTI
46000,Used,99999,2010,1984,Johor,Volkswagen,Golf GTI
59800,Used,Used,Used,Used,Kuala Lumpur,Volkswagen,Golf GTI
53888,Used,74999,2010,1984,Selangor,Volkswagen,Golf GTI
97899,Used,99999,2014,1984,Kuala Lumpur,Volkswagen,Golf GTI
69888,Used,149999,2012,1984,Kuala Lumpur,Volkswagen,Golf GTI
36800,Used,139999,2009,1984,Selangor,Volkswagen,Golf GTI
169000,Recon,14999,2019,1984,Selangor,Volkswagen,Golf GTI
98500,Used,149999,2013,1984,Melaka,Volkswagen,Golf GTI
64999,Used,94999,2013,1984,Johor,Volkswagen,Golf GTI
94800,Used,84999,2013,1984,Selangor,Volkswagen,Golf GTI
163000,Recon,34999,2018,1984,Kuala Lumpur,Volkswagen,Golf GTI
52800,Used,119999,2010,1984,Kelantan,Volkswagen,Golf GTI
137000,Used,39999,2017,1984,Selangor,Volkswagen,Golf GTI
60989,Used,109999,2013,1984,Selangor,Volkswagen,Golf GTI
212800,Recon,19999,2019,1984,Kuala Lumpur,Volkswagen,Golf GTI
66800,Used,84999,2014,1984,Kuala Lumpur,Volkswagen,Golf GTI
63800,Used,Used,Used,Used,Kuala Lumpur,Volkswagen,Golf GTI
169000,Recon,64999,2019,1984,Johor,Volkswagen,Golf GTI
41800,Used,159999,2008,1984,Selangor,Volkswagen,Golf GTI
64999,Used,119999,2013,1984,Johor,Volkswagen,Golf GTI
135000,Used,29999,2015,1984,Kuala Lumpur,Volkswagen,Golf GTI
152888,Recon,24999,2017,1984,Kuala Lumpur,Volkswagen,Golf GTI
152000,Recon,79999,2018,1984,Selangor,Volkswagen,Golf GTI
177888,Recon,44999,2019,1984,Selangor,Volkswagen,Golf GTI
64999,Used,84999,2013,1984,Johor,Volkswagen,Golf GTI
54900,Used,99999,2011,1984,Kuala Lumpur,Volkswagen,Golf GTI
133800,Used,74999,2015,1984,Kuala Lumpur,Volkswagen,Golf GTI
66800,Used,84999,2012,1984,Kuala Lumpur,Volkswagen,Golf GTI
58299,Used,94999,2012,1984,Selangor,Volkswagen,Golf GTI
212000,Recon,19999,2019,1984,Kuala Lumpur,Volkswagen,Golf GTI
150000,Recon,14999,2018,1984,Penang,Volkswagen,Golf GTI
63800,Used,119999,2010,1984,Selangor,Volkswagen,Golf GTI
61800,Used,89999,2012,1984,Kuala Lumpur,Volkswagen,Golf GTI
75980,Used,109999,2012,1984,Selangor,Volkswagen,Golf GTI
143780,Used,Used,Used,Used,Kuala Lumpur,Volkswagen,Golf GTI
99888,Used,99999,2013,1984,Selangor,Volkswagen,Golf GTI
55900,Used,89999,2010,1984,Selangor,Volkswagen,Golf GTI
62900,Used,99999,2013,1984,Selangor,Volkswagen,Golf GTI
74800,Used,139999,2012,1984,Kuala Lumpur,Volkswagen,Golf GTI
60000,Used,94999,2010,1984,Kuala Lumpur,Volkswagen,Golf GTI
113800,Used,54999,2011,1984,Selangor,Volkswagen,Golf GTI
166800,Recon,54999,2017,1984,Selangor,Volkswagen,Golf GTI
113800,Used,109999,2011,1984,Selangor,Volkswagen,Golf GTI
183800,Recon,14999,2018,1984,Kuala Lumpur,Volkswagen,Golf GTI
57800,Used,79999,2011,1984,Selangor,Volkswagen,Golf GTI
180000,Recon,29999,2018,1984,Kuala Lumpur,Volkswagen,Golf GTI
186000,Recon,29999,2018,1984,Kuala Lumpur,Volkswagen,Golf GTI
61888,Used,84999,2013,1984,Kuala Lumpur,Volkswagen,Golf GTI
149888,Used,74999,2018,1984,Selangor,Volkswagen,Golf GTI
77800,Used,99999,2012,1984,Selangor,Volkswagen,Golf GTI
60999,Used,94999,2013,1984,Kuala Lumpur,Volkswagen,Golf GTI
62900,Used,109999,2013,1984,Selangor,Volkswagen,Golf GTI
149888,Used,79999,2017,1984,Selangor,Volkswagen,Golf GTI
58800,Used,84999,2010,1984,Johor,Volkswagen,Golf GTI
95000,Used,159999,2013,1984,Melaka,Volkswagen,Golf GTI
178800,Recon,44999,2018,1984,Kuala Lumpur,Volkswagen,Golf GTI
53800,Used,119999,2010,1984,Kuala Lumpur,Volkswagen,Golf GTI
62600,Used,129999,2010,1984,Penang,Volkswagen,Golf GTI
54900,Used,94999,2011,1984,Kuala Lumpur,Volkswagen,Golf GTI
173000,Recon,14999,2019,1984,Selangor,Volkswagen,Golf GTI
108000,Used,109999,2014,1984,Selangor,Volkswagen,Golf GTI
57800,Used,94999,2011,1984,Selangor,Volkswagen,Golf GTI
75000,Used,159999,2012,1984,Johor,Volkswagen,Golf GTI
63888,Used,84999,2012,1984,Selangor,Volkswagen,Golf GTI
185000,Recon,44999,2018,1984,Selangor,Volkswagen,Golf GTI
57800,Used,109999,2011,1984,Selangor,Volkswagen,Golf GTI
163000,Recon,44999,2019,1984,Selangor,Volkswagen,Golf GTI
102800,Used,79999,2013,1984,Selangor,Volkswagen,Golf GTI
59800,Used,119999,2012,1984,Selangor,Volkswagen,Golf GTI
57800,Used,89999,2011,1984,Kuala Lumpur,Volkswagen,Golf GTI
145900,Used,54999,2018,1984,Selangor,Volkswagen,Golf GTI
62900,Used,99999,2012,1984,Selangor,Volkswagen,Golf GTI
75000,Used,169999,2011,1984,Selangor,Volkswagen,Golf GTI
66880,Used,129999,2012,1984,Perak,Volkswagen,Golf GTI
62999,Used,109999,2012,1984,Selangor,Volkswagen,Golf GTI
57999,Used,99999,2011,1984,Selangor,Volkswagen,Golf GTI
163000,Recon,49999,2019,1984,Selangor,Volkswagen,Golf GTI
178000,Recon,39999,2018,1984,Selangor,Volkswagen,Golf GTI
69800,Used,Used,Used,Used,Kuala Lumpur,Volkswagen,Golf GTI
94800,Used,94999,2013,1984,Johor,Volkswagen,Golf GTI
97999,Used,94999,2014,1984,Johor,Volkswagen,Golf GTI
163000,Recon,39999,2019,1984,Selangor,Volkswagen,Golf GTI
123888,Used,109999,2013,1984,Johor,Volkswagen,Golf GTI
153900,Used,79999,2018,1984,Selangor,Volkswagen,Golf GTI
53888,Used,109999,2010,1984,Selangor,Volkswagen,Golf GTI
180000,Used,44999,2019,1984,Johor,Volkswagen,Golf GTI
59800,Used,99999,2012,1984,Kuala Lumpur,Volkswagen,Golf GTI
109800,Used,99999,2013,1984,Johor,Volkswagen,Golf GTI
64800,Used,109999,2012,1984,Selangor,Volkswagen,Golf GTI
218000,New,4999,2022,1984,Selangor,Volkswagen,Golf GTI
246000,New,4999,2022,1984,Kuala Lumpur,Volkswagen,Golf GTI
195000,Used,59999,2016,1984,Kuala Lumpur,Volkswagen,Golf GTI
199000,Recon,44999,2019,1984,Kuala Lumpur,Volkswagen,Golf GTI
173000,Recon,54999,2017,1984,Selangor,Volkswagen,Golf GTI
48800,Used,139999,2010,1984,Perak,Volkswagen,Golf GTI
91800,Used,129999,2013,1984,Selangor,Volkswagen,Golf GTI
199000,Recon,44999,2019,1984,Selangor,Volkswagen,Golf GTI
129800,Used,24999,2017,1984,Kuala Lumpur,Volkswagen,Golf GTI
165000,Recon,29999,2018,1984,Kuala Lumpur,Volkswagen,Golf GTI
68000,Used,119999,2010,1984,Kuala Lumpur,Volkswagen,Golf GTI
317333,New,4999,2022,1984,Selangor,Volkswagen,Golf GTI
195000,New,29999,2022,1984,Kuala Lumpur,Volkswagen,Golf GTI
54800,Used,84999,2011,1984,Kuala Lumpur,Volkswagen,Golf GTI
67800,Used,69999,2012,1984,Kuala Lumpur,Volkswagen,Golf GTI
178000,Recon,39999,2018,1984,Penang,Volkswagen,Golf GTI
92800,Used,84999,2013,1984,Kuala Lumpur,Volkswagen,Golf GTI
46619,Used,99999,2011,1984,Kuala Lumpur,Volkswagen,Golf GTI
59800,Used,94999,2012,1984,Selangor,Volkswagen,Golf GTI
161000,Recon,34999,2018,1984,Melaka,Volkswagen,Golf GTI
49800,Used,179999,2010,1984,Selangor,Volkswagen,Golf GTI
55000,Used,119999,2011,1984,Penang,Volkswagen,Golf GTI
168800,Recon,14999,2018,1984,Penang,Volkswagen,Golf GTI
92800,Used,84999,2013,1984,Selangor,Volkswagen,Golf GTI
60000,Used,189999,2012,1984,Pahang,Volkswagen,Golf GTI
177000,Recon,39999,2018,1984,Perak,Volkswagen,Golf GTI
98900,Used,74999,2013,1984,Johor,Volkswagen,Golf GTI
88000,Used,189999,2013,1984,Selangor,Volkswagen,Golf GTI
97900,Used,74999,2013,1984,Johor,Volkswagen,Golf GTI
65000,Used,59999,2010,1984,Selangor,Volkswagen,Golf GTI
70000,Used,159999,2010,1984,Selangor,Volkswagen,Golf GTI
63800,Used,Used,Used,Used,Selangor,Volkswagen,Golf GTI
118000,Used,179999,2011,1984,Selangor,Volkswagen,Golf GTI
189800,Recon,44999,2019,1984,Selangor,Volkswagen,Golf GTI
53888,Used,79999,2010,1984,Selangor,Volkswagen,Golf GTI
59999,Used,84999,2011,1984,Johor,Volkswagen,Golf GTI
58600,Used,69999,2012,1984,Perak,Volkswagen,Golf GTI
109800,Used,34999,2014,1984,Johor,Volkswagen,Golf GTI
195000,Used,34999,2022,1984,Kuala Lumpur,Volkswagen,Golf GTI
59800,Used,109999,2010,1984,Selangor,Volkswagen,Golf GTI
189799,Recon,39999,2019,1984,Selangor,Volkswagen,Golf GTI
159000,Recon,49999,2018,1984,Selangor,Volkswagen,Golf GTI
68888,Recon,109999,2009,1984,Johor,Volkswagen,Golf GTI
59800,Used,94999,2010,1984,Selangor,Volkswagen,Golf GTI
72500,Used,139999,2012,1984,Selangor,Volkswagen,Golf GTI
68800,Used,74999,2011,1984,Selangor,Volkswagen,Golf GTI
298000,Recon,9999,2020,1984,Selangor,Volkswagen,Golf GTI
170800,Used,64999,2017,1984,Kedah,Volkswagen,Golf GTI
38700,Used,94999,2008,1984,Kuala Lumpur,Volkswagen,Golf GTI
190000,Recon,19999,2019,1984,Kuala Lumpur,Volkswagen,Golf GTI
162000,Recon,29999,2018,1984,Kuala Lumpur,Volkswagen,Golf GTI
77777,Used,84999,2010,1984,Kedah,Volkswagen,Golf GTI
68800,Used,74999,2011,1984,Kuala Lumpur,Volkswagen,Golf GTI
138000,Recon,49999,2018,1984,Selangor,Volkswagen,Golf GTI
103800,Used,129999,2013,1984,Johor,Volkswagen,Golf GTI
165000,Recon,34999,2019,1984,Penang,Volkswagen,Golf GTI
63800,Used,119999,2012,1984,Selangor,Volkswagen,Golf GTI
67000,Used,169999,2012,1984,Penang,Volkswagen,Golf GTI
88000,Used,249999,2012,1984,Pahang,Volkswagen,Golf GTI
198800,Used,29999,2022,1984,Selangor,Volkswagen,Golf GTI
61000,Used,169999,2009,1984,Penang,Volkswagen,Golf GTI
74800,New,79999,2012,1984,Kedah,Volkswagen,Golf GTI
59800,Used,89999,2010,1984,Selangor,Volkswagen,Golf GTI
185000,Recon,34999,2018,1984,Kuala Lumpur,Volkswagen,Golf GTI
173799,Recon,39999,2018,1984,Selangor,Volkswagen,Golf GTI
173800,Recon,39999,2018,1984,Selangor,Volkswagen,Golf GTI
103800,Used,109999,2013,1984,Johor,Volkswagen,Golf GTI
95800,Used,99999,2013,1984,Penang,Volkswagen,Golf GTI
110888,Used,4999,2013,1984,Johor,Volkswagen,Golf GTI
188000,Recon,34999,2017,1984,Kuala Lumpur,Volkswagen,Golf GTI
65800,Used,149999,2012,1984,Johor,Volkswagen,Golf GTI
169000,Recon,49999,2018,1984,Selangor,Volkswagen,Golf GTI
59888,Used,139999,2012,1984,Selangor,Volkswagen,Golf GTI
54900,Used,94999,2011,1984,Penang,Volkswagen,Golf GTI
110888,Used,149999,2013,1984,Penang,Volkswagen,Golf GTI
188000,Recon,19999,2019,1984,Johor,Volkswagen,Golf GTI
175000,Recon,44999,2018,1984,Kuala Lumpur,Volkswagen,Golf GTI
179000,Recon,19999,2017,1984,Kuala Lumpur,Volkswagen,Golf GTI
33800,Used,139999,2008,1984,Johor,Volkswagen,Golf GTI
174000,Recon,54999,2017,1984,Selangor,Volkswagen,Golf GTI
110000,Used,129999,2013,1984,Johor,Volkswagen,Golf GTI
59800,Used,139999,2009,1984,Selangor,Volkswagen,Golf GTI
164000,Recon,44999,2018,1984,Kuala Lumpur,Volkswagen,Golf GTI
128000,Used,159999,2011,1984,Kedah,Volkswagen,Golf GTI
73888,Used,99999,2011,1984,Johor,Volkswagen,Golf GTI
60000,Used,109999,2009,1984,Melaka,Volkswagen,Golf GTI
54000,Used,139999,2012,1984,Kuala Lumpur,Volkswagen,Golf GTI
53900,Used,109999,2010,1984,Kelantan,Volkswagen,Golf GTI
80000,Used,159999,2012,1984,Selangor,Volkswagen,Golf GTI
85800,Recon,119999,2013,1984,Terengganu,Volkswagen,Golf GTI
65999,Used,129999,2011,1984,Terengganu,Volkswagen,Golf GTI
45900,Used,169999,2008,1984,Terengganu,Volkswagen,Golf GTI
76999,Used,149999,2012,1984,Johor,Volkswagen,Golf GTI
57999,Used,129999,2011,1984,Putrajaya,Volkswagen,Golf GTI
68000,Used,249999,2009,1984,Selangor,Volkswagen,Golf GTI
57500,Used,139999,2010,1984,Pahang,Volkswagen,Golf GTI
129000,Used,49999,2014,1984,Selangor,Volkswagen,Golf GTI
110000,Used,94999,2014,1984,Selangor,Volkswagen,Golf GTI
170000,Used,89999,2014,1984,Selangor,Volkswagen,Golf R
219000,Recon,44999,2019,1984,Selangor,Volkswagen,Golf R
229800,Recon,39999,2018,1984,Selangor,Volkswagen,Golf R
101800,Used,109999,2012,1984,Selangor,Volkswagen,Golf R
213000,Recon,74999,2019,1984,Kuala Lumpur,Volkswagen,Golf R
153800,Used,44999,2014,1984,Kuala Lumpur,Volkswagen,Golf R
105900,Used,89999,2012,1984,Selangor,Volkswagen,Golf R
69800,Used,84999,2014,1984,Selangor,Volkswagen,Golf R
213000,Recon,49999,2019,1984,Kuala Lumpur,Volkswagen,Golf R
122800,,,,,Selangor,Volkswagen,Golf R
222000,Recon,9999,2018,1984,Kuala Lumpur,Volkswagen,Golf R
173800,Used,99999,2015,1984,Selangor,Volkswagen,Golf R
101800,Used,69999,2012,1984,Kuala Lumpur,Volkswagen,Golf R
235000,Recon,64999,2018,1984,Selangor,Volkswagen,Golf R
93000,Used,139999,2012,1984,Selangor,Volkswagen,Golf R
219000,Recon,59999,2017,1984,Selangor,Volkswagen,Golf R
228888,Recon,39999,2018,1984,Kuala Lumpur,Volkswagen,Golf R
219000,Recon,44999,2019,1984,Kuala Lumpur,Volkswagen,Golf R
155900,,,,,Selangor,Volkswagen,Golf R
108800,Used,159999,2012,1984,Penang,Volkswagen,Golf R
229799,Recon,34999,2018,1984,Selangor,Volkswagen,Golf R
229888,Used,49999,2019,1984,Kuala Lumpur,Volkswagen,Golf R
239000,Recon,79999,2018,1984,Kedah,Volkswagen,Golf R
235000,Recon,74999,2018,1984,Kedah,Volkswagen,Golf R
235000,Recon,69999,2018,1984,Kuala Lumpur,Volkswagen,Golf R
99800,,,,,Kuala Lumpur,Volkswagen,Golf R
98700,Used,109999,2014,1984,Selangor,Volkswagen,Golf R
128000,Used,139999,2012,1984,Kuala Lumpur,Volkswagen,Golf R
235000,Recon,34999,2019,1984,Selangor,Volkswagen,Golf R
159888,Used,89999,2014,1984,Putrajaya,Volkswagen,Golf R
155900,Used,79999,2015,1984,Selangor,Volkswagen,Golf R
189000,Used,39999,2018,1984,Selangor,Volkswagen,Golf R
108888,Used,74999,2012,1984,Kuala Lumpur,Volkswagen,Golf R
228000,Recon,39999,2018,1984,Kuala Lumpur,Volkswagen,Golf R
150800,Used,84999,2014,1984,Kuala Lumpur,Volkswagen,Golf R
229000,Recon,39999,2018,1984,Selangor,Volkswagen,Golf R
235000,Recon,54999,2018,1984,Selangor,Volkswagen,Golf R
163000,Recon,4999,2018,1984,Selangor,Volkswagen,Golf R
219800,Recon,59999,2018,1984,Selangor,Volkswagen,Golf R
138000,Recon,34999,2015,1984,Kuala Lumpur,Volkswagen,Golf R
239000,Recon,24999,2018,1984,Selangor,Volkswagen,Golf R
69800,Used,169999,2012,1984,Kuala Lumpur,Volkswagen,Golf R
228800,Recon,34999,2019,1984,Kuala Lumpur,Volkswagen,Golf R
166900,Used,64999,2015,1984,Kuala Lumpur,Volkswagen,Golf R
148000,Used,64999,2014,1984,Kuala Lumpur,Volkswagen,Golf R
213000,Recon,94999,2019,1984,Kuala Lumpur,Volkswagen,Golf R
73000,Used,149999,2012,1984,Kuala Lumpur,Volkswagen,Golf R
212999,Recon,29999,2019,1984,Kuala Lumpur,Volkswagen,Golf R
122800,Used,74999,2012,1984,Selangor,Volkswagen,Golf R
188800,Used,9999,2018,1984,Kuala Lumpur,Volkswagen,Golf R
150800,Used,Used,Used,Used,Kuala Lumpur,Volkswagen,Golf R
245000,Recon,34999,2020,1984,Selangor,Volkswagen,Golf R
188000,Recon,29999,2017,1984,Kuala Lumpur,Volkswagen,Golf R
155900,Used,74999,2015,1984,Selangor,Volkswagen,Golf R
119999,Used,94999,2012,1984,Johor,Volkswagen,Golf R
118000,Used,94999,2012,1984,Johor,Volkswagen,Golf R
228000,Recon,24999,2018,1984,Kuala Lumpur,Volkswagen,Golf R
105900,Used,159999,2012,1984,Selangor,Volkswagen,Golf R
113800,Used,79999,2012,1984,Selangor,Volkswagen,Golf R
120000,Used,99999,2013,1984,Perak,Volkswagen,Golf R
153800,Used,39999,2014,1984,Kuala Lumpur,Volkswagen,Golf R
116800,Used,149999,2012,1984,Kuala Lumpur,Volkswagen,Golf R
155900,Used,74999,2019,1984,Selangor,Volkswagen,Golf R
250000,Recon,29999,2018,1984,Penang,Volkswagen,Golf R
155900,Used,69999,2015,1984,Selangor,Volkswagen,Golf R
219000,Recon,24999,2019,1984,Kuala Lumpur,Volkswagen,Golf R
117777,Used,54999,2012,1984,Johor,Volkswagen,Golf R
119888,Used,64999,2012,1984,Johor,Volkswagen,Golf R
248888,Used,59999,2019,1984,Selangor,Volkswagen,Golf R
244888,Recon,34999,2020,1984,Selangor,Volkswagen,Golf R
173800,Used,94999,2015,1984,Kuala Lumpur,Volkswagen,Golf R
98000,Used,84999,2009,3189,Johor,Volkswagen,Golf R
219000,Recon,94999,2019,1984,Kuala Lumpur,Volkswagen,Golf R
245000,Recon,29999,2020,1984,Selangor,Volkswagen,Golf R
122800,Used,109999,2012,1984,Selangor,Volkswagen,Golf R
159800,Used,84999,2014,1984,Kuala Lumpur,Volkswagen,Golf R
228888,Recon,39999,2019,1984,Kuala Lumpur,Volkswagen,Golf R
219000,Recon,79999,2019,1984,Selangor,Volkswagen,Golf R
153800,Used,Used,Used,Used,Selangor,Volkswagen,Golf R
233000,Recon,69999,2019,1984,Kuala Lumpur,Volkswagen,Golf R
238000,Recon,24999,2019,1984,Selangor,Volkswagen,Golf R
222000,Recon,44999,2018,1984,Kuala Lumpur,Volkswagen,Golf R
113899,Used,89999,2012,1984,Kuala Lumpur,Volkswagen,Golf R
128800,Used,94999,2012,1984,Selangor,Volkswagen,Golf R
99700,Used,109999,2014,1984,Selangor,Volkswagen,Golf R
115000,Used,94999,2012,1984,Penang,Volkswagen,Golf R
213000,Recon,59999,2019,1984,Selangor,Volkswagen,Golf R
209000,Recon,64999,2019,1984,Selangor,Volkswagen,Golf R
229000,Recon,64999,2017,1984,Kuala Lumpur,Volkswagen,Golf R
165000,Used,189999,2008,3189,Kedah,Volkswagen,Golf R
148888,Used,249999,2014,1984,Selangor,Volkswagen,Golf R
168888,Used,89999,2016,1984,Kuala Lumpur,Volkswagen,Golf R
213000,Recon,59999,2019,1984,Kuala Lumpur,Volkswagen,Golf R
219888,Recon,44999,2019,1984,Kuala Lumpur,Volkswagen,Golf R
199000,Recon,24999,2018,1984,Kuala Lumpur,Volkswagen,Golf R
228000,Recon,39999,2017,1984,Selangor,Volkswagen,Golf R
215999,Used,149999,2018,1984,Selangor,Volkswagen,Golf R
229000,Recon,24999,2018,1984,Kuala Lumpur,Volkswagen,Golf R
173000,Used,89999,2015,1984,Johor,Volkswagen,Golf R
190000,Recon,54999,2017,1984,Kuala Lumpur,Volkswagen,Golf R
130000,Used,129999,2012,1984,Kedah,Volkswagen,Golf R
132000,Used,129999,2012,1984,Kedah,Volkswagen,Golf R
99800,Used,89999,2014,1984,Kuala Lumpur,Volkswagen,Golf R
199000,Recon,59999,2018,1984,Selangor,Volkswagen,Golf R
193000,Recon,39999,2019,1984,Selangor,Volkswagen,Golf R
110000,Used,139999,2012,1984,Perak,Volkswagen,Golf R
123800,Used,59999,2012,1984,Kuala Lumpur,Volkswagen,Golf R
98800,Used,84999,2012,1984,Selangor,Volkswagen,Golf R
122000,Used,109999,2012,1984,Selangor,Volkswagen,Golf R
189333,Used,34999,2018,1984,Selangor,Volkswagen,Golf R
250000,Recon,39999,2018,1984,Penang,Volkswagen,Golf R
229000,Recon,54999,2019,1984,Kuala Lumpur,Volkswagen,Golf R
213000,Recon,54999,2019,1984,Kuala Lumpur,Volkswagen,Golf R
229000,Recon,74999,2018,1984,Kedah,Volkswagen,Golf R
201000,Recon,19999,2018,1984,Johor,Volkswagen,Golf R
233000,Recon,39999,2018,1984,Selangor,Volkswagen,Golf R
229900,Recon,44999,2019,1984,Selangor,Volkswagen,Golf R
268800,Recon,29999,2017,1984,Selangor,Volkswagen,Golf R
175888,Used,69999,2014,1984,Penang,Volkswagen,Golf R
234000,Recon,14999,2019,1984,Johor,Volkswagen,Golf R
224000,Recon,14999,2018,1984,Johor,Volkswagen,Golf R
229000,Recon,94999,2019,1984,Kuala Lumpur,Volkswagen,Golf R
239000,Recon,59999,2018,1984,Kedah,Volkswagen,Golf R
188888,Used,149999,2014,1984,Kedah,Volkswagen,Golf R
253000,Recon,59999,2018,1984,Kuala Lumpur,Volkswagen,Golf R
166800,Used,94999,2014,1984,Kuala Lumpur,Volkswagen,Golf R
225000,Recon,19999,2018,1984,Selangor,Volkswagen,Golf R
119999,Used,99999,2012,1984,Johor,Volkswagen,Golf R
108900,Used,109999,2012,1984,Selangor,Volkswagen,Golf R
90001,Used,109999,2012,1984,Kuala Lumpur,Volkswagen,Golf R
116800,Used,89999,2012,1984,Kuala Lumpur,Volkswagen,Golf R
71000,Used,169999,2012,1984,Johor,Volkswagen,Golf R
229000,Recon,44999,2017,1984,Kedah,Volkswagen,Golf R
68500,Used,149999,2012,1984,Pahang,Volkswagen,Golf R
128800,Used,139999,2013,1984,Selangor,Volkswagen,Golf R
183000,Used,59999,2016,1984,Selangor,Volkswagen,Golf R
105000,Used,109999,2012,1984,Selangor,Volkswagen,Golf R
240000,Used,64999,2018,1984,Kuala Lumpur,Volkswagen,Golf R
57800,Used,84999,2013,1395,Johor,Volkswagen,Golf
42900,Used,74999,2013,1390,Kuala Lumpur,Volkswagen,Golf
57900,Used,94999,2014,1395,Kuala Lumpur,Volkswagen,Golf
38800,Used,129999,2011,1390,Selangor,Volkswagen,Golf
40800,Used,109999,2012,1390,Kuala Lumpur,Volkswagen,Golf
51800,Used,99999,2013,1395,Selangor,Volkswagen,Golf
55800,Used,99999,2013,1395,Johor,Volkswagen,Golf
36800,Used,74999,2012,1390,Kuala Lumpur,Volkswagen,Golf
35800,Used,84999,2011,1390,Kuala Lumpur,Volkswagen,Golf
41888,Used,119999,2012,1390,Selangor,Volkswagen,Golf
29888,Used,89999,2013,1390,Selangor,Volkswagen,Golf
55800,Used,89999,2013,1395,Selangor,Volkswagen,Golf
52499,Used,99999,2013,1395,Selangor,Volkswagen,Golf
36800,,,,,Kuala Lumpur,Volkswagen,Golf
42800,Used,79999,2012,1390,Kuala Lumpur,Volkswagen,Golf
39888,Used,89999,2012,1390,Kuala Lumpur,Volkswagen,Golf
79800,Used,94999,2017,1395,Selangor,Volkswagen,Golf
42800,Used,99999,2012,1390,Kuala Lumpur,Volkswagen,Golf
32800,Used,119999,2012,1390,Kuala Lumpur,Volkswagen,Golf
31800,Used,64999,2011,1390,Kuala Lumpur,Volkswagen,Golf
62900,Used,94999,2013,1395,Selangor,Volkswagen,Golf
27700,Used,94999,2011,1390,Selangor,Volkswagen,Golf
47000,Used,94999,2012,1390,Penang,Volkswagen,Golf
35888,Used,74999,2012,1390,Selangor,Volkswagen,Golf
31800,Used,94999,2012,1390,Kuala Lumpur,Volkswagen,Golf
31800,Used,119999,2010,1390,Kuala Lumpur,Volkswagen,Golf
38500,Used,109999,2011,1390,Kuala Lumpur,Volkswagen,Golf
27800,Used,129999,2012,1390,Selangor,Volkswagen,Golf
36800,Used,64999,2012,1390,Kuala Lumpur,Volkswagen,Golf
164888,Used,19999,2022,1397,Selangor,Volkswagen,Golf
51999,Used,94999,2013,1395,Kuala Lumpur,Volkswagen,Golf
